@relation touch-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C11-Llast-weka.filters.unsupervised.attribute.Remove-R11-12

@attribute pressure numeric
@attribute size numeric
@attribute touchmajor numeric
@attribute touchminor numeric
@attribute duration numeric
@attribute flytime numeric
@attribute shake numeric
@attribute orientation numeric
@attribute type numeric
@attribute class {fb58815420addb16,Others}

@data
0.123137,0.015686,4,4,78,284,5.768421,1,2,Others
0.170196,0.019608,5,5,100,638,3.566395,1,2,Others
0.181699,0.016993,4.333334,4.333334,77,122,19.61263,1,2,Others
0.12549,0.015686,4,4,71,0,9.711238,1,2,Others
0.10098,0.007843,2,2,58,353,7.690729,1,2,Others
0.127059,0.014902,3.8,3.8,92,933,53.18852,1,2,Others
0.117087,0.014566,3.714286,3.714286,107,766,3.846112,1,2,Others
0.096078,0.009804,2.5,2.5,80,239,39.9884,1,2,Others
0.159477,0.018301,4.666666,4.666666,76,891,11.537697,1,2,Others
0.2,0.019608,5,5,84,277,13.298423,1,2,Others
0.116667,0.015686,4,4,71,162,56.824013,1,2,Others
0.144118,0.016667,4.25,4.25,80,0,18.43966,1,2,Others
0.14902,0.014902,3.8,3.8,84,897,1.941341,1,2,Others
0.15451,0.014902,3.8,3.8,95,139,27.770996,1,2,Others
0.103268,0.00915,2.333333,2.333333,81,660,26.919796,1,2,Others
0.090196,0.009804,2.5,2.5,58,935,28.562082,1,2,Others
0.14183,0.017647,4.5,4.5,109,618,13.59392,1,2,Others
0.156863,0.016667,4.25,4.25,77,679,4.904429,1,2,Others
0.165686,0.013725,3.5,3.5,62,261,19.229067,1,2,Others
0.142484,0.015686,4,4,111,0,8.241029,1,1,Others
0.206275,0.015686,4,4,103,243,3.884193,1,1,Others
0.170588,0.015686,4,4,138,977,13.185389,1,1,Others
0.186275,0.018627,4.75,4.75,77,818,5.771412,1,1,Others
0.153725,0.014902,3.8,3.8,112,195,10.143148,1,1,Others
0.137255,0.014902,3.8,3.8,113,904,0.001282,1,1,Others
0.128105,0.011765,3,3,85,218,3.296668,1,1,Others
0.094118,0.01098,2.8,2.8,93,1314,9.489983,1,1,Others
0.111373,0.013333,3.4,3.4,77,1133,8.104814,1,1,Others
0.129412,0.015686,4,4,70,841,28.497417,1,1,Others
0.113725,0.011765,3,3,49,212,1.942852,1,1,Others
0.108235,0.011765,3,3,120,0,7.769896,1,1,Others
0.192593,0.016122,4.111111,4.111111,124,803,59.609505,1,1,Others
0.122353,0.014118,3.6,3.6,87,210,27.18784,1,1,Others
0.138824,0.014118,3.6,3.6,72,788,11.424833,1,1,Others
0.145098,0.011765,3,3,78,841,12.952697,1,1,Others
0.116078,0.013333,3.4,3.4,71,886,9.709726,1,1,Others
0.136275,0.013725,3.5,3.5,84,389,1.661656,1,1,Others
0.140196,0.012745,3.25,3.25,76,628,1.648975,1,1,Others
0.15098,0.015294,3.9,3.9,143,324,14.833081,1,1,Others
0.105882,0.011765,3,3,71,758,14.834364,1,1,Others
0.1,0.011765,3,3,70,291,28.287447,1,1,Others
0.122549,0.011765,3,3,53,178,7.768386,1,1,Others
0.14902,0.014379,3.666667,3.666667,53,614,4.944361,1,1,Others
0.095425,0.00915,2.333333,2.333333,57,430,8.380596,1,1,Others
0.120784,0.01098,2.8,2.8,74,323,11.426314,1,1,Others
0.160784,0.011765,3,3,77,0,4.986262,1,1,Others
0.161438,0.01634,4.166666,4.166666,100,853,3.882682,1,1,Others
0.158824,0.015686,4,4,79,195,16.344706,1,1,Others
0.139216,0.014379,3.666667,3.666667,102,1072,8.172353,1,1,Others
0.167974,0.019608,5,5,93,801,4.863897,1,1,Others
0.147059,0.015686,4,4,72,775,5.768421,1,1,Others
0.140196,0.016667,4.25,4.25,84,163,22.144932,1,1,Others
0.164706,0.020588,5.25,5.25,83,0,7.692225,1,1,Others
0.121569,0.015686,4,4,76,374,1.647693,1,1,Others
0.109804,0.011765,3,3,85,966,8.381901,1,1,Others
0.105882,0.009804,2.5,2.5,84,1010,1.660363,1,1,Others
0.14902,0.018824,4.8,4.8,92,121,36.568077,1,1,Others
0.134314,0.012745,3.25,3.25,123,542,3.323313,1,1,Others
0.112941,0.014118,3.6,3.6,87,231,17.478111,1,1,Others
0.135948,0.013072,3.333333,3.333333,106,0,4.986262,1,2,Others
0.197199,0.017927,4.571429,4.571429,77,543,44.830322,1,2,Others
0.185621,0.018301,4.666666,4.666666,84,646,9.888721,1,2,Others
0.129412,0.012745,3.25,3.25,69,220,24.515299,1,2,Others
0.161765,0.016667,4.25,4.25,88,1073,11.537697,1,2,Others
0.151821,0.019048,4.857143,4.857143,107,244,22.415886,1,2,Others
0.129412,0.015126,3.857143,3.857143,84,637,21.247864,1,2,Others
0.177451,0.017647,4.5,4.5,70,443,36.53433,1,2,Others
0.156863,0.017647,4.5,4.5,63,0,1.661656,1,2,Others
0.133333,0.014118,3.6,3.6,89,526,9.888721,1,2,Others
0.119608,0.015686,4,4,55,1294,14.944894,1,2,Others
0.100654,0.014379,3.666667,3.666667,76,821,1.941341,1,2,Others
0.121569,0.010458,2.666667,2.666667,79,659,19.419453,1,2,Others
0.147059,0.012745,3.25,3.25,76,129,46.60578,1,2,Others
0.157843,0.015686,4,4,104,961,3.353021,1,2,Others
0.143791,0.014379,3.666667,3.666667,103,282,1.868838,1,2,Others
0.12437,0.013445,3.428571,3.428571,92,1613,34.277462,1,2,Others
0.147451,0.014902,3.8,3.8,85,217,11.636766,1,2,Others
0.167647,0.013725,3.5,3.5,103,0,15.536772,1,1,Others
0.132353,0.014706,3.75,3.75,93,356,17.4766,1,1,Others
0.15014,0.015686,4,4,100,1250,14.835646,1,1,Others
0.178824,0.01098,2.8,2.8,81,324,9.708216,1,1,Others
0.091176,0.007843,2,2,104,1270,27.186329,1,1,Others
0.135686,0.012549,3.2,3.2,84,1427,13.076056,1,1,Others
0.121569,0.014379,3.666667,3.666667,63,422,7.768386,1,1,Others
0.106863,0.011765,3,3,62,564,19.778723,1,1,Others
0.105882,0.00915,2.333333,2.333333,78,643,11.634181,1,1,Others
0.145098,0.013072,3.333333,3.333333,70,308,30.76591,1,1,Others
0.133333,0.013072,3.333333,3.333333,110,0,15.233605,1,1,Others
0.169608,0.019608,5,5,92,161,9.888721,1,1,Others
0.159477,0.015033,3.833333,3.833333,96,1028,8.238463,1,1,Others
0.130392,0.014706,3.75,3.75,91,1042,20.397947,1,1,Others
0.127451,0.013725,3.5,3.5,71,332,21.79268,1,1,Others
0.14183,0.016993,4.333334,4.333334,83,1054,13.186671,1,1,Others
0.155556,0.015686,4,4,78,203,24.51706,1,1,Others
0.177124,0.018301,4.666666,4.666666,84,301,12.967449,1,1,Others
0.188235,0.018301,4.666666,4.666666,86,171,27.555355,1,1,Others
0.12549,0.013725,3.5,3.5,74,802,21.246592,1,1,Others
0.079739,0.010458,2.666667,2.666667,78,718,5.766924,1,1,Others
0.144314,0.014118,3.6,3.6,78,1443,1.941341,1,1,Others
0.115686,0.017647,4.5,4.5,94,186,25.243475,1,1,Others
0.109804,0.015686,4,4,86,0,3.29795,1,2,Others
0.139216,0.016667,4.25,4.25,100,305,19.450542,1,2,Others
0.144444,0.013725,3.5,3.5,99,822,1.621719,1,2,Others
0.189804,0.013333,3.4,3.4,87,188,14.709473,1,2,Others
0.152941,0.016471,4.2,4.2,77,1055,5.254746,1,2,Others
0.118627,0.012745,3.25,3.25,85,347,9.616029,1,2,Others
0.192157,0.017927,4.571429,4.571429,86,1106,33.242176,1,2,Others
0.170588,0.019608,5,5,78,201,29.420218,1,2,Others
0.109804,0.011765,3,3,86,0,5.825534,1,1,Others
0.19451,0.014118,3.6,3.6,84,146,24.284725,1,1,Others
0.141176,0.011765,3,3,84,767,22.414434,1,1,Others
0.176471,0.017255,4.4,4.4,76,728,19.420963,1,1,Others
0.101961,0.011765,3,3,79,282,4.943079,1,1,Others
0.14902,0.016807,4.285714,4.285714,92,299,23.302135,1,1,Others
0.173333,0.018039,4.6,4.6,81,140,20.46668,1,1,Others
0.181176,0.018824,4.8,4.8,64,102,46.048374,1,1,Others
0.113726,0.011765,3,3,90,0,1.661656,1,1,Others
0.09281,0.00915,2.333333,2.333333,100,466,4.987555,1,1,Others
0.182745,0.013333,3.4,3.4,77,768,9.973818,1,1,Others
0.12451,0.012745,3.25,3.25,71,455,9.16383,1,1,Others
0.139216,0.011765,3,3,106,1040,14.833081,1,1,Others
0.149804,0.012549,3.2,3.2,105,1156,23.07411,1,1,Others
0.097059,0.009804,2.5,2.5,90,203,44.22506,1,1,Others
0.164706,0.016471,4.2,4.2,69,348,10.895906,1,1,Others
0.184314,0.016993,4.333334,4.333334,98,275,9.972524,1,1,Others
0.197647,0.021176,5.4,5.4,95,0,13.184106,1,2,Others
0.163137,0.016471,4.2,4.2,105,361,13.184106,1,2,Others
0.128105,0.015686,4,4,88,170,9.431106,1,2,Others
0.210196,0.021176,5.4,5.4,78,980,22.880554,1,2,Others
0.198431,0.018824,4.8,4.8,76,149,35.65891,1,2,Others
0.173333,0.018039,4.6,4.6,82,784,3.736223,1,2,Others
0.109804,0.012745,3.25,3.25,83,894,18.679907,1,2,Others
0.190196,0.015686,4,4,77,241,71.85077,1,2,Others
0.121569,0.015686,4,4,73,0,0.001261,1,2,Others
0.198431,0.020392,5.2,5.2,77,872,11.734921,1,2,Others
0.160784,0.018039,4.6,4.6,76,252,26.82156,1,2,Others
0.183007,0.018301,4.666666,4.666666,77,1453,18.12975,1,2,Others
0.214706,0.019608,5,5,78,252,7.766875,1,2,Others
0.107843,0.011765,3,3,78,1048,1.619197,1,2,Others
0.161765,0.013725,3.5,3.5,54,496,24.932602,1,2,Others
0.214902,0.017255,4.4,4.4,76,0,1.941341,1,1,Others
0.153922,0.014706,3.75,3.75,75,728,8.173625,1,1,Others
0.16549,0.018824,4.8,4.8,62,1413,11.537697,1,1,Others
0.103922,0.015686,4,4,73,1032,1.661656,1,1,Others
0.141176,0.014706,3.75,3.75,81,1019,13.185389,1,1,Others
0.206536,0.018301,4.666666,4.666666,93,849,15.087128,1,1,Others
0.202941,0.018627,4.75,4.75,78,139,24.997488,1,1,Others
0.176471,0.020915,5.333334,5.333334,102,236,21.996899,1,1,Others
0.150588,0.018039,4.6,4.6,71,1602,37.908474,1,1,Others
0.151634,0.01634,4.166666,4.166666,92,323,4.945643,1,1,Others
0.167647,0.016667,4.25,4.25,71,200,23.300625,1,1,Others
0.172549,0.018301,4.666666,4.666666,92,0,27.186329,1,1,Others
0.143137,0.015686,4,4,93,742,9.431106,1,1,Others
0.170588,0.018627,4.75,4.75,94,169,25.243475,1,1,Others
0.155882,0.018627,4.75,4.75,77,565,3.296668,1,1,Others
0.168627,0.017255,4.4,4.4,82,784,3.884193,1,1,Others
0.149673,0.015033,3.833333,3.833333,102,785,35.66143,1,1,Others
0.113726,0.011765,3,3,93,582,19.61263,1,1,Others
0.129412,0.021569,5.5,5.5,71,0,11.537697,1,2,Others
0.122876,0.01634,4.166666,4.166666,80,137,3.884193,1,2,Others
0.144118,0.018627,4.75,4.75,81,851,29.129179,1,2,Others
0.146667,0.015686,4,4,75,291,13.184106,1,2,Others
0.198039,0.017647,4.5,4.5,105,1387,22.204418,1,2,Others
0.17549,0.016667,4.25,4.25,90,137,51.869797,1,2,Others
0.118301,0.014379,3.666667,3.666667,66,1040,26.37206,1,2,Others
0.101961,0.013072,3.333333,3.333333,59,241,25.244986,1,2,Others
0.078431,0.078431,19.978325,19.978325,82,0,8.450115,1,1,Others
0.086275,0.086275,21.976158,21.976158,126,645,6.548238,1,1,Others
0.107843,0.107843,27.470196,27.470196,111,545,25.752731,1,1,Others
0.113725,0.113725,28.96857,28.96857,97,490,19.478231,1,1,Others
0.115686,0.115686,29.468029,29.468029,84,615,3.246352,1,1,Others
0.15098,0.15098,38.458275,38.458275,94,689,9.322546,1,1,Others
0.168627,0.168627,42.9534,42.9534,82,800,4.911178,1,1,Others
0.129412,0.129412,32.964237,32.964237,83,629,10.374904,1,1,Others
0.137255,0.137255,34.962067,34.962067,71,449,8.185297,1,1,Others
0.182353,0.182353,46.449604,46.449604,67,224,12.985509,1,1,Others
0.180392,0.180392,45.950146,45.950146,66,214,14.608714,1,1,Others
0.109804,0.109804,27.969654,27.969654,80,0,1.623226,1,2,Others
0.143137,0.143137,36.46044,36.46044,69,1050,9.657275,1,2,Others
0.154902,0.154902,39.45719,39.45719,82,477,11.362302,1,2,Others
0.154902,0.154902,39.45719,39.45719,83,589,10.640927,1,2,Others
0.166667,0.166667,42.45394,42.45394,54,1232,13.797081,1,2,Others
0.131373,0.131373,33.46369,33.46369,41,532,5.578694,1,2,Others
0.123529,0.123529,31.46586,31.46586,82,561,15.552166,1,2,Others
0.133333,0.133333,33.96315,33.96315,56,406,36.521706,1,2,Others
0.137255,0.137255,34.962067,34.962067,69,616,14.281252,1,2,Others
0.15098,0.15098,38.458275,38.458275,81,1458,15.420328,1,2,Others
0.141176,0.141176,35.960983,35.960983,81,0,13.096476,1,1,Others
0.133333,0.133333,33.96315,33.96315,63,734,13.797102,1,1,Others
0.109804,0.109804,27.969654,27.969654,68,715,2.434779,1,1,Others
0.133333,0.133333,33.96315,33.96315,41,548,38.956444,1,1,Others
0.156863,0.156863,39.95665,39.95665,69,629,9.081487,1,1,Others
0.133333,0.133333,33.96315,33.96315,82,1204,13.915026,1,1,Others
0.129412,0.129412,32.964233,32.964233,81,311,37.333298,1,1,Others
0.139216,0.139216,35.461525,35.461525,53,380,8.115931,1,1,Others
0.137255,0.137255,34.962067,34.962067,38,284,26.782652,1,1,Others
0.117647,0.117647,29.967485,29.967485,78,0,13.455025,1,1,Others
0.115686,0.115686,29.468029,29.468029,95,492,21.59474,1,1,Others
0.131373,0.131373,33.46369,33.46369,80,298,18.66664,1,1,Others
0.152941,0.152941,38.957733,38.957733,80,688,13.797102,1,1,Others
0.128105,0.128105,32.631264,32.631264,82,212,14.083525,1,1,Others
0.1,0.1,25.472363,25.472363,53,185,8.11591,1,1,Others
0.14902,0.14902,37.958817,37.958817,68,169,3.246372,1,1,Others
0.105882,0.105882,26.970737,26.970737,96,0,3.246433,1,2,Others
0.113725,0.113725,28.96857,28.96857,93,355,19.478273,1,2,Others
0.127451,0.127451,32.464775,32.464775,68,421,11.970997,1,2,Others
0.137255,0.137255,34.962067,34.962067,66,1262,7.304317,1,2,Others
0.135294,0.135294,34.46261,34.46261,108,927,11.362282,1,2,Others
0.129412,0.129412,32.964233,32.964233,69,924,17.043453,1,2,Others
0.123529,0.123529,31.465858,31.465858,68,337,8.115931,1,2,Others
0.137255,0.137255,34.962067,34.962067,38,284,69.79704,1,2,Others
0.121569,0.121569,30.966402,30.966402,56,0,0.81857,1,1,Others
0.127451,0.127451,32.464775,32.464775,96,281,34.31688,1,1,Others
0.137255,0.137255,34.962067,34.962067,69,197,10.550709,1,1,Others
0.14902,0.14902,37.958817,37.958817,67,212,14.608675,1,1,Others
0.12549,0.12549,31.96532,31.96532,67,1010,21.913012,1,1,Others
0.117647,0.117647,29.967487,29.967487,83,323,45.44925,1,1,Others
0.143137,0.143137,36.46044,36.46044,71,418,24.94798,1,1,Others
0.119608,0.119608,30.466946,30.466946,13,169,46.26084,1,1,Others
0.12549,0.12549,31.96532,31.96532,52,297,7.304357,1,1,Others
0.12549,0.12549,31.96532,31.96532,41,141,12.82609,1,1,Others
0.113725,0.113725,28.96857,28.96857,69,952,31.64507,1,1,Others
0.133333,0.133333,33.96315,33.96315,68,156,19.478231,1,1,Others
0.141176,0.141176,35.960983,35.960983,77,650,0.811593,1,1,Others
0.141176,0.141176,35.960983,35.960983,52,256,17.855066,1,1,Others
0.113725,0.113725,28.96857,28.96857,64,0,10.55075,1,1,Others
0.12549,0.12549,31.965319,31.965319,67,941,27.362318,1,1,Others
0.127451,0.127451,32.464775,32.464775,95,282,10.462028,1,1,Others
0.119608,0.119608,30.466944,30.466944,69,616,14.733555,1,1,Others
0.107843,0.107843,27.470196,27.470196,80,284,14.608654,1,1,Others
0.127451,0.127451,32.46478,32.46478,68,309,2.434799,1,1,Others
0.162745,0.162745,41.455025,41.455025,81,227,3.302365,1,1,Others
0.166667,0.166667,42.453938,42.453938,68,197,5.681151,1,1,Others
0.170588,0.170588,43.452854,43.452854,97,155,12.173916,1,1,Others
0.109804,0.109804,27.969654,27.969654,69,0,5.729728,1,2,Others
0.143137,0.143137,36.46044,36.46044,67,380,25.970997,1,2,Others
0.15098,0.15098,38.458275,38.458275,40,897,8.927524,1,2,Others
0.127451,0.127451,32.464775,32.464775,65,815,2.35497,1,2,Others
0.154902,0.154902,39.45719,39.45719,80,200,37.333317,1,2,Others
0.14902,0.14902,37.958817,37.958817,81,604,38.14489,1,2,Others
0.154902,0.154902,39.45719,39.45719,40,170,8.927524,1,2,Others
0.160784,0.160784,40.955566,40.955566,96,0,6.150237,1,2,Others
0.137255,0.137255,34.962067,34.962067,96,1316,5.633431,1,2,Others
0.131373,0.131373,33.46369,33.46369,112,351,13.6811,1,2,Others
0.152941,0.152941,38.957733,38.957733,53,437,18.66662,1,2,Others
0.133333,0.133333,33.96315,33.96315,52,758,0.000093,1,2,Others
0.131373,0.131373,33.46369,33.46369,24,605,1.623186,1,2,Others
0.164706,0.164706,41.954483,41.954483,66,214,48.293396,1,2,Others
0.172549,0.172549,43.952312,43.952312,63,0,3.246392,1,1,Others
0.160784,0.160784,40.955566,40.955566,95,227,16.23188,1,1,Others
0.12549,0.12549,31.965319,31.965319,39,631,13.797081,1,1,Others
0.117647,0.117647,29.967485,29.967485,66,927,2.434759,1,1,Others
0.145098,0.145098,36.9599,36.9599,68,282,0.811613,1,1,Others
0.139216,0.139216,35.461525,35.461525,79,1067,4.057904,1,1,Others
0.117647,0.117647,29.967487,29.967487,62,986,9.003806,1,1,Others
0.109804,0.109804,27.969654,27.969654,81,773,12.173895,1,1,Others
0.1,0.1,25.472363,25.472363,82,129,7.366767,1,1,Others
0.094118,0.094118,23.97399,23.97399,83,112,13.236224,1,1,Others
0.1,0.1,25.472363,25.472363,96,115,18.666658,1,1,Others
0.12549,0.12549,31.965319,31.965319,52,1317,8.047729,1,1,Others
0.131373,0.131373,33.46369,33.46369,67,744,9.739116,1,1,Others
0.109804,0.109804,27.969654,27.969654,55,658,8.927524,1,1,Others
0.088235,0.088235,22.475615,22.475615,53,395,10.461946,1,1,Others
0.115686,0.115686,29.468029,29.468029,96,534,20.289927,1,1,Others
0.145098,0.145098,36.9599,36.9599,53,701,25.159384,1,1,Others
0.12549,0.12549,31.965317,31.965317,63,426,9.739116,1,1,Others
0.115686,0.115686,29.468029,29.468029,79,215,4.057985,1,1,Others
0.147059,0.147059,37.45936,37.45936,83,141,21.913092,1,1,Others
0.121569,0.121569,30.966402,30.966402,82,0,5.729708,1,1,Others
0.117647,0.117647,29.967487,29.967487,83,393,19.478252,1,1,Others
0.141176,0.141176,35.960983,35.960983,67,380,37.47451,1,1,Others
0.14902,0.14902,37.958817,37.958817,83,995,16.095499,1,1,Others
0.119608,0.119608,30.466944,30.466944,98,307,19.478231,1,1,Others
0.111765,0.111765,28.469112,28.469112,38,338,26.557606,1,1,Others
0.121569,0.121569,30.966402,30.966402,51,299,1.569967,1,1,Others
0.14902,0.14902,37.958817,37.958817,83,0,21.91299,1,1,Others
0.139216,0.139216,35.461525,35.461525,69,657,18.007633,1,1,Others
0.152941,0.152941,38.957733,38.957733,78,216,0.811613,1,1,Others
0.135294,0.135294,34.46261,34.46261,81,758,7.304398,1,1,Others
0.115686,0.115686,29.468029,29.468029,66,283,3.165844,1,1,Others
0.129412,0.129412,32.964233,32.964233,67,1430,13.915086,1,1,Others
0.096078,0.096078,24.473446,24.473446,10,270,24.948,1,1,Others
0.086275,0.086275,21.976156,21.976156,94,1010,16.370615,1,1,Others
0.127451,0.127451,32.464775,32.464775,51,256,5.681171,1,1,Others
0.133333,0.133333,33.96315,33.96315,95,0,25.37446,1,1,Others
0.137255,0.137255,34.962067,34.962067,95,256,45.44923,1,1,Others
0.135294,0.135294,34.46261,34.46261,80,521,5.681192,1,1,Others
0.154902,0.154902,39.45719,39.45719,51,256,12.173895,1,1,Others
0.162745,0.162745,41.455025,41.455025,68,239,0.811613,1,1,Others
0.143137,0.143137,36.46044,36.46044,84,896,10.732618,1,1,Others
0.129412,0.129412,32.964233,32.964233,67,296,15.037947,1,1,Others
0.119608,0.119608,30.466944,30.466944,67,394,21.281773,1,1,Others
0.113725,0.113725,28.96857,28.96857,40,309,26.192951,1,1,Others
0.137255,0.137255,34.962067,34.962067,79,0,20.119362,1,2,Others
0.139216,0.139216,35.461525,35.461525,93,424,5.729708,1,2,Others
0.147059,0.147059,37.45936,37.45936,53,395,20.289845,1,2,Others
0.145098,0.145098,36.9599,36.9599,81,479,4.057965,1,2,Others
0.154902,0.154902,39.45719,39.45719,78,299,18.007694,1,2,Others
0.17451,0.17451,44.45177,44.45177,65,941,15.961329,1,2,Others
0.162745,0.162745,41.455025,41.455025,68,379,7.366849,1,2,Others
0.139216,0.139216,35.461525,35.461525,52,312,4.671628,1,2,Others
0.105882,0.105882,26.970737,26.970737,52,0,11.26684,1,1,Others
0.141176,0.141176,35.960983,35.960983,83,169,29.46719,1,1,Others
0.17451,0.17451,44.45177,44.45177,68,169,16.102495,1,1,Others
0.131373,0.131373,33.46369,33.46369,80,438,11.362323,1,1,Others
0.117647,0.117647,29.967487,29.967487,83,1049,0.811573,1,1,Others
0.129412,0.129412,32.964233,32.964233,51,286,12.071533,1,1,Others
0.139216,0.139216,35.461525,35.461525,80,339,6.492764,1,1,Others
0.178431,0.178431,45.450687,45.450687,69,182,17.496187,1,1,Others
0.156863,0.156863,39.95665,39.95665,51,187,32.99571,1,1,Others
0.135294,0.135294,34.46261,34.46261,69,127,22.918934,1,1,Others
0.141176,0.141176,35.960983,35.960983,52,507,32.4638,1,1,Others
0.127451,0.127451,32.464775,32.464775,68,127,37.333317,1,1,Others
0.137255,0.137255,34.962067,34.962067,80,521,10.462068,1,1,Others
0.135294,0.135294,34.46261,34.46261,66,130,18.778082,1,1,Others
0.105882,0.105882,26.970737,26.970737,9,648,1.637059,1,1,Others
0.105882,0.105882,26.970737,26.970737,27,603,4.869598,1,1,Others
0.145098,0.145098,36.9599,36.9599,66,0,7.242916,1,1,Others
0.160784,0.160784,40.955566,40.955566,68,226,10.327896,1,1,Others
0.14902,0.14902,37.958817,37.958817,55,643,10.732597,1,1,Others
0.145098,0.145098,36.9599,36.9599,70,630,17.855047,1,1,Others
0.143137,0.143137,36.46044,36.46044,41,462,9.739076,1,1,Others
0.113725,0.113725,28.96857,28.96857,69,1161,4.092689,1,1,Others
0.131373,0.131373,33.46369,33.46369,67,395,5.586485,1,1,Others
0.162745,0.162745,41.455025,41.455025,78,509,32.741188,1,1,Others
0.145098,0.145098,36.9599,36.9599,50,1250,23.942064,1,1,Others
0.105882,0.105882,26.970737,26.970737,55,686,3.27418,1,1,Others
0.096078,0.096078,24.473448,24.473448,42,700,4.869538,1,1,Others
0.141176,0.141176,35.960983,35.960983,82,0,13.797041,1,1,Others
0.156863,0.156863,39.95665,39.95665,63,524,4.057985,1,1,Others
0.141176,0.141176,35.960983,35.960983,67,436,31.386122,1,1,Others
0.105882,0.105882,26.970737,26.970737,39,409,4.057925,1,1,Others
0.113725,0.113725,28.96857,28.96857,81,394,12.173916,1,1,Others
0.101961,0.101961,25.97182,25.97182,40,380,4.057965,1,1,Others
0.111765,0.111765,28.469112,28.469112,70,615,31.652208,1,1,Others
0.12549,0.12549,31.965319,31.965319,54,169,22.724625,1,1,Others
0.143137,0.143137,36.46044,36.46044,51,243,0.00002,1,1,Others
0.141176,0.141176,35.960983,35.960983,97,224,21.91303,1,1,Others
0.094118,0.094118,23.973988,23.973988,28,420,3.274119,1,1,Others
0.117647,0.117647,29.967485,29.967485,37,0,5.681151,1,1,Others
0.137255,0.137255,34.962067,34.962067,67,339,20.463243,1,1,Others
0.158824,0.158824,40.45611,40.45611,67,269,14.608675,1,1,Others
0.12549,0.12549,31.96532,31.96532,63,733,5.72981,1,1,Others
0.115686,0.115686,29.468029,29.468029,51,481,25.971077,1,1,Others
0.141176,0.141176,35.960983,35.960983,55,182,18.666658,1,1,Others
0.158824,0.158824,40.45611,40.45611,69,169,43.826042,1,1,Others
0.156863,0.156863,39.95665,39.95665,82,0,8.115971,1,2,Others
0.14902,0.14902,37.958817,37.958817,67,801,15.505337,1,2,Others
0.137255,0.137255,34.962067,34.962067,81,505,3.27416,1,2,Others
0.123529,0.123529,31.46586,31.46586,56,630,5.681192,1,2,Others
0.129412,0.129412,32.964233,32.964233,78,481,0.818591,1,2,Others
0.133333,0.133333,33.96315,33.96315,54,561,6.492704,1,2,Others
0.121569,0.121569,30.966402,30.966402,24,284,0.811654,1,2,Others
0.156863,0.156863,39.95665,39.95665,54,0,23.536259,1,1,Others
0.170588,0.170588,43.452858,43.452858,80,298,3.274119,1,1,Others
0.137255,0.137255,34.962067,34.962067,23,202,37.333317,1,1,Others
0.113725,0.113725,28.96857,28.96857,56,321,8.4007,1,1,Others
0.12549,0.12549,31.965319,31.965319,69,113,27.594204,1,1,Others
0.145098,0.145098,36.9599,36.9599,69,196,14.222966,1,1,Others
0.168627,0.168627,42.9534,42.9534,82,771,18.20383,1,1,Others
0.14902,0.14902,37.958817,37.958817,96,127,6.604688,1,1,Others
0.131373,0.131373,33.46369,33.46369,27,127,32.99571,1,1,Others
0.15098,0.15098,38.458275,38.458275,52,242,7.182598,1,1,Others
0.147059,0.147059,37.45936,37.45936,54,744,23.143908,1,1,Others
0.147059,0.147059,37.45936,37.45936,38,324,47.88403,1,1,Others
0.156863,0.156863,39.95665,39.95665,63,0,29.217388,1,1,Others
0.168627,0.168627,42.9534,42.9534,68,86,25.159424,1,1,Others
0.170588,0.170588,43.452858,43.452858,40,226,34.086864,1,1,Others
0.168627,0.168627,42.9534,42.9534,55,169,8.927503,1,1,Others
0.186275,0.186275,47.44852,47.44852,81,227,47.072475,1,1,Others
0.180392,0.180392,45.950146,45.950146,42,265,32.190975,1,1,Others
0.178431,0.178431,45.450687,45.450687,56,182,62.492764,1,1,Others
0.121569,0.121569,30.966402,30.966402,94,0,27.011478,1,1,Others
0.123529,0.123529,31.46586,31.46586,27,589,0.811633,1,1,Others
0.119608,0.119608,30.466946,30.466946,94,523,8.927564,1,1,Others
0.115686,0.115686,29.468029,29.468029,69,572,8.11595,1,1,Others
0.111765,0.111765,28.469112,28.469112,76,287,23.536156,1,1,Others
0.117647,0.117647,29.967485,29.967485,67,199,42.202877,1,1,Others
0.113725,0.113725,28.96857,28.96857,40,128,47.88405,1,1,Others
0.113725,0.113725,28.96857,28.96857,91,0,55.188366,1,1,Others
0.145098,0.145098,36.9599,36.9599,38,563,32.86163,1,1,Others
0.154902,0.154902,39.45719,39.45719,81,269,3.246352,1,1,Others
0.141176,0.141176,35.960983,35.960983,69,211,0.791353,1,1,Others
0.160784,0.160784,40.955566,40.955566,69,211,15.420247,1,1,Others
0.166667,0.166667,42.45394,42.45394,56,182,7.560672,1,1,Others
0.129412,0.129412,32.964237,32.964237,96,700,8.11595,1,1,Others
0.119608,0.119608,30.466946,30.466946,69,269,20.289724,1,1,Others
0.158824,0.158824,40.45611,40.45611,68,182,2.434739,1,1,Others
0.143137,0.143137,36.46044,36.46044,37,200,21.913134,1,1,Others
0.115686,0.115686,29.468029,29.468029,55,141,0.818509,1,1,Others
0.145098,0.145098,36.9599,36.9599,65,1710,15.420287,1,1,Others
0.162745,0.162745,41.455025,41.455025,70,113,28.405777,1,1,Others
0.152941,0.152941,38.957733,38.957733,69,126,4.057965,1,1,Others
